Label,Timestamp,Nose_x,Nose_y,Nose_z,Left eye inner_x,Left eye inner_y,Left eye inner_z,Left eye_x,Left eye_y,Left eye_z,Left eye outer_x,Left eye outer_y,Left eye outer_z,Right eye inner_x,Right eye inner_y,Right eye inner_z,Right eye_x,Right eye_y,Right eye_z,Right eye outer_x,Right eye outer_y,Right eye outer_z,Left ear_x,Left ear_y,Left ear_z,Right ear_x,Right ear_y,Right ear_z,Mouth left_x,Mouth left_y,Mouth left_z,Mouth right_x,Mouth right_y,Mouth right_z,Left shoulder_x,Left shoulder_y,Left shoulder_z,Right shoulder_x,Right shoulder_y,Right shoulder_z,Left elbow_x,Left elbow_y,Left elbow_z,Right elbow_x,Right elbow_y,Right elbow_z,Left wrist_x,Left wrist_y,Left wrist_z,Right wrist_x,Right wrist_y,Right wrist_z,Left pinky_x,Left pinky_y,Left pinky_z,Right pinky_x,Right pinky_y,Right pinky_z,Left index_x,Left index_y,Left index_z,Right index_x,Right index_y,Right index_z,Left thumb_x,Left thumb_y,Left thumb_z,Right thumb_x,Right thumb_y,Right thumb_z,Left hip_x,Left hip_y,Left hip_z,Right hip_x,Right hip_y,Right hip_z,Left knee_x,Left knee_y,Left knee_z,Right knee_x,Right knee_y,Right knee_z,Left ankle_x,Left ankle_y,Left ankle_z,Right ankle_x,Right ankle_y,Right ankle_z,Left heel_x,Left heel_y,Left heel_z,Right heel_x,Right heel_y,Right heel_z,Left foot index_x,Left foot index_y,Left foot index_z,Right foot index_x,Right foot index_y,Right foot index_z
,164,0.46629923582077026,0.15640832483768463,-0.003991224337369204,0.4826464056968689,0.15163889527320862,0.06391396373510361,0.4924115836620331,0.15276092290878296,0.063829705119133,0.5018510222434998,0.15386901795864105,0.06356482952833176,0.4557749032974243,0.15075324475765228,0.06680888682603836,0.44725289940834045,0.15140686929225922,0.06686858832836151,0.4390212595462799,0.1520603597164154,0.06674406677484512,0.5128899216651917,0.16538773477077484,0.32024621963500977,0.41808021068573,0.1648779958486557,0.3273233473300934,0.4865700602531433,0.17264053225517273,0.08005055785179138,0.4506140351295471,0.1712697148323059,0.08098448067903519,0.5911408066749573,0.2582535147666931,0.4005909860134125,0.34021249413490295,0.2556404769420624,0.38597026467323303,0.7556086778640747,0.30925118923187256,0.21406690776348114,0.1844804584980011,0.29622820019721985,0.19878460466861725,0.8659756779670715,0.21626172959804535,-0.11309494078159332,0.2134680300951004,0.18749679625034332,-0.09782352298498154,0.9001888036727905,0.1973198801279068,-0.18258626759052277,0.20847098529338837,0.1591549664735794,-0.16620942950248718,0.8819252252578735,0.18833939731121063,-0.1769130825996399,0.23152174055576324,0.15766452252864838,-0.11959372460842133,0.8649974465370178,0.19434572756290436,-0.12471970170736313,0.2414802610874176,0.1665744036436081,-0.09417213499546051,0.5636057257652283,0.4592301547527313,0.003386862576007843,0.3903680443763733,0.4588319659233093,-0.003555248724296689,0.5966735482215881,0.639972984790802,-0.19411642849445343,0.36421340703964233,0.6443938612937927,-0.19922307133674622,0.6294260621070862,0.868825376033783,-0.20602650940418243,0.36340367794036865,0.8719031810760498,-0.2215273380279541,0.5910795331001282,0.9012678861618042,-0.2218817174434662,0.3786364495754242,0.9019414782524109,-0.23315149545669556,0.6715004444122314,0.9241335988044739,-0.5319105386734009,0.3438255786895752,0.9262351393699646,-0.542662501335144
,165,0.4644725024700165,0.15788505971431732,0.019009629264473915,0.4813275933265686,0.15248344838619232,0.08629405498504639,0.4913069009780884,0.15345817804336548,0.0862453505396843,0.5009982585906982,0.1544114202260971,0.08601641654968262,0.4540349543094635,0.15167278051376343,0.09130092710256577,0.445366770029068,0.15223468840122223,0.09135882556438446,0.4367792308330536,0.15282803773880005,0.09119528532028198,0.5118358731269836,0.16554269194602966,0.3338284492492676,0.4141540229320526,0.1657775193452835,0.3482168912887573,0.4843100607395172,0.17465028166770935,0.09956753253936768,0.4481442868709564,0.17317132651805878,0.10327465087175369,0.5901934504508972,0.2562119662761688,0.4013959467411041,0.3340661823749542,0.2555910646915436,0.4105716943740845,0.7624084949493408,0.3068339228630066,0.22388195991516113,0.17820562422275543,0.29193395376205444,0.28132709860801697,0.8659177422523499,0.215621218085289,-0.10502754896879196,0.20747017860412598,0.18417911231517792,0.0843580886721611,0.8986490964889526,0.19694361090660095,-0.1694916933774948,0.2051999866962433,0.1556844711303711,0.029488833621144295,0.8809685111045837,0.18822868168354034,-0.1652502417564392,0.22938618063926697,0.1533169001340866,0.08007533103227615,0.8639144897460938,0.19416753947734833,-0.1166842132806778,0.23836885392665863,0.16237352788448334,0.0912490263581276,0.5628346800804138,0.45934662222862244,-0.004743434488773346,0.3874322175979614,0.4589017331600189,0.004545236937701702,0.585517168045044,0.640921950340271,-0.20008140802383423,0.3661736249923706,0.6451719999313354,-0.20129936933517456,0.6272733807563782,0.8687552809715271,-0.2294817715883255,0.36395958065986633,0.8720340728759766,-0.2346918284893036,0.5904913544654846,0.901614785194397,-0.24633421003818512,0.37937846779823303,0.9022117257118225,-0.2476971596479416,0.668287456035614,0.9244892001152039,-0.5517358779907227,0.34629520773887634,0.927083432674408,-0.5531572699546814
,166,0.46228739619255066,0.15756601095199585,-0.014693310484290123,0.47959938645362854,0.15228819847106934,0.05529143288731575,0.4898305833339691,0.15315167605876923,0.05526485666632652,0.49977293610572815,0.15397270023822784,0.05509546026587486,0.45193326473236084,0.151646688580513,0.06318691372871399,0.443123996257782,0.1522008329629898,0.0632404237985611,0.4342391788959503,0.15280376374721527,0.06317783147096634,0.5109913349151611,0.16516056656837463,0.3075977861881256,0.4109881818294525,0.16588960587978363,0.3474942445755005,0.48183226585388184,0.174162819981575,0.06635002046823502,0.4457133412361145,0.17291894555091858,0.07347744703292847,0.5901450514793396,0.2542894780635834,0.3700489401817322,0.33448147773742676,0.2554172873497009,0.3862764239311218,0.7671067118644714,0.30561909079551697,0.18629959225654602,0.1732116937637329,0.287858784198761,0.21853351593017578,0.8658818602561951,0.21497410535812378,-0.14050549268722534,0.2023029774427414,0.18256326019763947,-0.00558162247762084,0.8981106877326965,0.1961067169904709,-0.20902054011821747,0.20276837050914764,0.15499445796012878,-0.06437022984027863,0.8806735277175903,0.1874217391014099,-0.20745541155338287,0.2274399697780609,0.15276174247264862,-0.02143518440425396,0.8635000586509705,0.19342058897018433,-0.15400108695030212,0.23589284718036652,0.16169974207878113,0.0010123389074578881,0.5628161430358887,0.45933470129966736,-0.004717575386166573,0.38777339458465576,0.458813339471817,0.004655825439840555,0.5832281112670898,0.6479233503341675,-0.19651299715042114,0.3575632870197296,0.6456748247146606,-0.19980424642562866,0.6271960139274597,0.8699697852134705,-0.20158421993255615,0.36465150117874146,0.871753454208374,-0.2237047255039215,0.5886279940605164,0.9043195843696594,-0.2172934114933014,0.3855685889720917,0.9020628333091736,-0.23484691977500916,0.6728653907775879,0.924376904964447,-0.5225451588630676,0.3369949162006378,0.9264819622039795,-0.543501615524292
,167,0.461547315120697,0.1599535495042801,-0.05109123885631561,0.4789406657218933,0.15330630540847778,0.019003229215741158,0.4894343614578247,0.15395112335681915,0.018977172672748566,0.4995952546596527,0.15458211302757263,0.01874794438481331,0.4504793584346771,0.15304899215698242,0.019521869719028473,0.44131550192832947,0.15361164510250092,0.019583826884627342,0.43197405338287354,0.15418925881385803,0.019598934799432755,0.5109371542930603,0.16522382199764252,0.28550106287002563,0.40848177671432495,0.1666375696659088,0.286590576171875,0.48152443766593933,0.1766066998243332,0.03680223226547241,0.44516825675964355,0.17569300532341003,0.03553510829806328,0.5899003744125366,0.25261032581329346,0.3682152330875397,0.33487647771835327,0.25429877638816833,0.3353021740913391,0.7697007060050964,0.30486682057380676,0.18888510763645172,0.16790619492530823,0.2877770960330963,0.14345209300518036,0.8657435774803162,0.21429355442523956,-0.14580018818378448,0.19300659000873566,0.17866621911525726,-0.14266405999660492,0.8978636264801025,0.19535978138446808,-0.22593924403190613,0.193045511841774,0.15126535296440125,-0.2237536609172821,0.8799983263015747,0.18637099862098694,-0.21904732286930084,0.22086459398269653,0.15003620088100433,-0.1832093894481659,0.862389087677002,0.19245868921279907,-0.1597420573234558,0.2294113039970398,0.15886598825454712,-0.14092901349067688,0.5628728866577148,0.4592410624027252,-0.0004512241866905242,0.38794830441474915,0.45888617634773254,0.0003846436447929591,0.5801873803138733,0.6554327607154846,-0.18521130084991455,0.35852932929992676,0.6457478404045105,-0.1973734050989151,0.6266626119613647,0.8715904355049133,-0.1341705024242401,0.36866438388824463,0.8694086074829102,-0.13934005796909332,0.585195004940033,0.9050657749176025,-0.14661994576454163,0.38959380984306335,0.9001339673995972,-0.14506593346595764,0.6732131242752075,0.924331784248352,-0.4630945026874542,0.3321199119091034,0.9170981049537659,-0.45156732201576233
,168,0.46134045720100403,0.15906797349452972,-0.056627605110406876,0.4787296950817108,0.15233047306537628,0.011524924077093601,0.48923757672309875,0.1528109461069107,0.011525850743055344,0.49943989515304565,0.15327371656894684,0.011259477585554123,0.45020315051078796,0.1525694727897644,0.010861299932003021,0.441061794757843,0.15328828990459442,0.010942340828478336,0.431716650724411,0.15397505462169647,0.011015636846423149,0.5105497241020203,0.16378356516361237,0.2812176048755646,0.408827543258667,0.16625729203224182,0.27270227670669556,0.4813489615917206,0.1756628453731537,0.03363730385899544,0.4450397789478302,0.17530106008052826,0.030672451481223106,0.5899277329444885,0.25118958950042725,0.3711508810520172,0.33520445227622986,0.2516569197177887,0.33471938967704773,0.7759103775024414,0.3032960295677185,0.18217383325099945,0.16821488738059998,0.28810644149780273,0.11924439668655396,0.8655919432640076,0.21234756708145142,-0.1594517081975937,0.19071833789348602,0.17889930307865143,-0.20956535637378693,0.8979261517524719,0.19456952810287476,-0.23802213370800018,0.18977834284305573,0.1514205038547516,-0.29054704308509827,0.8793941140174866,0.18502911925315857,-0.22582633793354034,0.21859176456928253,0.14980216324329376,-0.242014542222023,0.861160397529602,0.19113802909851074,-0.17004700005054474,0.22816134989261627,0.15856030583381653,-0.20494356751441956,0.5635541081428528,0.458742618560791,0.0013286828761920333,0.39355602860450745,0.45824670791625977,-0.0013636596268042922,0.5714740753173828,0.6626227498054504,-0.17806468904018402,0.359620600938797,0.6483371257781982,-0.19709180295467377,0.6199291944503784,0.8740623593330383,-0.12620779871940613,0.37361064553260803,0.869966447353363,-0.13847015798091888,0.5764070749282837,0.9071770906448364,-0.13757333159446716,0.3968837857246399,0.9011056423187256,-0.14568257331848145,0.673966646194458,0.9234474897384644,-0.4505719840526581,0.33139997720718384,0.9175207018852234,-0.455815851688385
,169,0.46225979924201965,0.15743125975131989,-0.12520363926887512,0.47999805212020874,0.15084275603294373,-0.04908476769924164,0.49070000648498535,0.1515214592218399,-0.04905848950147629,0.5008546113967896,0.1521645039319992,-0.04930010810494423,0.450513631105423,0.1507425308227539,-0.05488800257444382,0.4412250220775604,0.15151944756507874,-0.05483429878950119,0.43173137307167053,0.15234088897705078,-0.05475044995546341,0.5115947127342224,0.1632205843925476,0.2584419846534729,0.4087924361228943,0.16514469683170319,0.22582906484603882,0.48293372988700867,0.17446793615818024,-0.020909663289785385,0.4450898766517639,0.17340490221977234,-0.03075852245092392,0.5902769565582275,0.25094327330589294,0.37473055720329285,0.3353017568588257,0.2500718832015991,0.30699047446250916,0.7794824242591858,0.30103737115859985,0.19345030188560486,0.16852009296417236,0.2856447994709015,0.06855717301368713,0.8656837940216064,0.2096412479877472,-0.138468936085701,0.18942654132843018,0.17670731246471405,-0.2798880934715271,0.8985568284988403,0.19327136874198914,-0.21472389996051788,0.19113458693027496,0.15022769570350647,-0.366983026266098,0.8794329166412354,0.18324854969978333,-0.19923412799835205,0.21756240725517273,0.14858894050121307,-0.3171416223049164,0.8611694574356079,0.18949076533317566,-0.14791099727153778,0.22593088448047638,0.15704761445522308,-0.2763146162033081,0.5635562539100647,0.45839643478393555,0.014402749948203564,0.39739465713500977,0.4573275148868561,-0.01438526064157486,0.5741645097732544,0.660166323184967,-0.20640844106674194,0.3608377277851105,0.646636962890625,-0.23494668304920197,0.6194079518318176,0.8748798370361328,-0.13828574120998383,0.3772614896297455,0.8699615597724915,-0.1471763551235199,0.5775760412216187,0.907317042350769,-0.1486995816230774,0.3974618911743164,0.9004402160644531,-0.15561917424201965,0.6776707172393799,0.9235330820083618,-0.5039881467819214,0.33200937509536743,0.9178053140640259,-0.5048054456710815
,170,0.46347469091415405,0.15705792605876923,-0.09548868983983994,0.48078015446662903,0.15051928162574768,-0.023558571934700012,0.49149125814437866,0.15119734406471252,-0.02355993539094925,0.5017762184143066,0.1518290787935257,-0.023804042488336563,0.4516579508781433,0.15041662752628326,-0.02689824067056179,0.44252264499664307,0.15121902525424957,-0.026842685416340828,0.4331909716129303,0.1520652025938034,-0.026826919987797737,0.5127367377281189,0.16283872723579407,0.2642880380153656,0.40935659408569336,0.16498546302318573,0.2407202571630478,0.4841712713241577,0.17438094317913055,0.0003304052515886724,0.44679516553878784,0.1731756627559662,-0.006290885619819164,0.5935099720954895,0.25011757016181946,0.36844220757484436,0.3372833728790283,0.25013554096221924,0.3113965392112732,0.783409595489502,0.29860755801200867,0.1767759472131729,0.16831836104393005,0.28380483388900757,0.0883852168917656,0.8656354546546936,0.20855484902858734,-0.1559731364250183,0.18757697939872742,0.17438292503356934,-0.22344498336315155,0.8985581994056702,0.19210697710514069,-0.2328648716211319,0.18886160850524902,0.14754360914230347,-0.30253884196281433,0.8788447380065918,0.18227925896644592,-0.21702848374843597,0.2162189781665802,0.1467197686433792,-0.2553006708621979,0.8600788116455078,0.18873053789138794,-0.16482196748256683,0.22460687160491943,0.15547014772891998,-0.21968643367290497,0.5642081499099731,0.45771968364715576,0.011390234343707561,0.40047910809516907,0.45667895674705505,-0.01133920717984438,0.5747110843658447,0.6597118973731995,-0.19875846803188324,0.36242184042930603,0.646712601184845,-0.23108819127082825,0.6188918352127075,0.8749886155128479,-0.14754503965377808,0.37923237681388855,0.8698071241378784,-0.1526268571615219,0.5767216682434082,0.9073580503463745,-0.15926089882850647,0.40301042795181274,0.9004239439964294,-0.16110605001449585,0.6783169507980347,0.9235141277313232,-0.49738508462905884,0.330288827419281,0.9181504845619202,-0.5043231248855591
,171,0.46376168727874756,0.15860271453857422,-0.03587557002902031,0.4807673692703247,0.15099558234214783,0.0344967395067215,0.49128490686416626,0.15145127475261688,0.03445730730891228,0.5012836456298828,0.1519126296043396,0.03422155603766441,0.45284581184387207,0.15145930647850037,0.025934292003512383,0.4445275366306305,0.15232878923416138,0.025942141190171242,0.43628862500190735,0.15319041907787323,0.025867490097880363,0.5123439431190491,0.16277341544628143,0.31622567772865295,0.4189690053462982,0.16526953876018524,0.2704775035381317,0.48417720198631287,0.17584681510925293,0.06154876947402954,0.44960296154022217,0.17548294365406036,0.0477648600935936,0.5931901931762695,0.24849997460842133,0.40347394347190857,0.34294426441192627,0.2502552270889282,0.3129632771015167,0.7915547490119934,0.29348331689834595,0.14693127572536469,0.16934528946876526,0.2819168269634247,0.03396240621805191,0.8651605248451233,0.20815244317054749,-0.27155840396881104,0.18686264753341675,0.17372725903987885,-0.3582780361175537,0.8985593914985657,0.19096432626247406,-0.34081870317459106,0.18422602117061615,0.1466517448425293,-0.4310489296913147,0.8778584003448486,0.18174952268600464,-0.30715370178222656,0.21316418051719666,0.1455913633108139,-0.386870801448822,0.8578022718429565,0.18844681978225708,-0.2734736502170563,0.22191742062568665,0.15506009757518768,-0.35286179184913635,0.559451699256897,0.45695263147354126,0.018891440704464912,0.4231739938259125,0.4565669000148773,-0.01905401423573494,0.5625833868980408,0.6625248789787292,-0.19299998879432678,0.38561734557151794,0.6596449017524719,-0.23326076567173004,0.5981552004814148,0.875100314617157,-0.1772564947605133,0.3883446753025055,0.8690165877342224,-0.21167230606079102,0.5638762712478638,0.9073182940483093,-0.19238066673278809,0.398105263710022,0.897441029548645,-0.22357545793056488,0.6718074679374695,0.9217951893806458,-0.5111445784568787,0.33371761441230774,0.9161425232887268,-0.5499498844146729
,172,0.4682781398296356,0.15797120332717896,-0.09303843230009079,0.4840030372142792,0.1502711921930313,-0.015685610473155975,0.494041383266449,0.15065312385559082,-0.015697162598371506,0.5037723183631897,0.15099063515663147,-0.015937471762299538,0.4573482573032379,0.15085098147392273,-0.027965206652879715,0.4490697383880615,0.15179423987865448,-0.027949059382081032,0.4409730136394501,0.15274347364902496,-0.027978703379631042,0.5141007304191589,0.16149494051933289,0.30758681893348694,0.4234413504600525,0.16473372280597687,0.23933391273021698,0.48804789781570435,0.17543381452560425,0.018468143418431282,0.45542240142822266,0.17532697319984436,-0.00042412328184582293,0.5953925251960754,0.2459828406572342,0.41297879815101624,0.3488912880420685,0.24884159862995148,0.30632278323173523,0.7957148551940918,0.2931496798992157,0.16441375017166138,0.1697266548871994,0.2792254686355591,0.05700895935297012,0.8651860952377319,0.20799709856510162,-0.25994813442230225,0.18527579307556152,0.17272695899009705,-0.2973631024360657,0.899091362953186,0.19073228538036346,-0.33581849932670593,0.1838148683309555,0.14606614410877228,-0.37245336174964905,0.8778904676437378,0.18158835172653198,-0.3125576972961426,0.2120128720998764,0.14497110247612,-0.3331089913845062,0.8577646017074585,0.18824301660060883,-0.2671619653701782,0.22061875462532043,0.15430767834186554,-0.2934887409210205,0.5609486699104309,0.45698145031929016,0.025530589744448662,0.42606988549232483,0.4562907814979553,-0.02567501924932003,0.564149022102356,0.6620368957519531,-0.19591832160949707,0.39390894770622253,0.6623480319976807,-0.2452859878540039,0.6021818518638611,0.8749744296073914,-0.15559783577919006,0.390260249376297,0.8678557872772217,-0.19439734518527985,0.5658673048019409,0.9073514938354492,-0.1676633507013321,0.4008331000804901,0.8966887593269348,-0.20257894694805145,0.6737794876098633,0.9210938811302185,-0.5057530999183655,0.33409059047698975,0.9146925806999207,-0.5413270592689514
,173,0.4734315276145935,0.1541243940591812,-0.13081616163253784,0.4879799783229828,0.14698980748653412,-0.0523955337703228,0.49775177240371704,0.14730103313922882,-0.052385419607162476,0.5074660778045654,0.14752866327762604,-0.05263352394104004,0.46116170287132263,0.14791841804981232,-0.05835602432489395,0.45235535502433777,0.14910279214382172,-0.0583111047744751,0.4439428150653839,0.15031404793262482,-0.05827656760811806,0.5181061029434204,0.15820656716823578,0.26829925179481506,0.4250466227531433,0.16255412995815277,0.22913019359111786,0.4935753047466278,0.1711617261171341,-0.022355416789650917,0.45992016792297363,0.17123669385910034,-0.03215290606021881,0.6034864783287048,0.24358145892620087,0.39764365553855896,0.3557577133178711,0.24614562094211578,0.31908923387527466,0.7996740341186523,0.29184532165527344,0.17323549091815948,0.1690693348646164,0.27614229917526245,0.1641400158405304,0.8657158017158508,0.20654073357582092,-0.21691033244132996,0.18569789826869965,0.1700855940580368,-0.12325986474752426,0.89991694688797,0.18981075286865234,-0.2934374213218689,0.18469981849193573,0.14432615041732788,-0.19801317155361176,0.8783520460128784,0.18109717965126038,-0.27661755681037903,0.21246328949928284,0.1434667557477951,-0.16396063566207886,0.8580625653266907,0.1876087188720703,-0.2261863648891449,0.22105759382247925,0.1525266170501709,-0.12160312384366989,0.5646857023239136,0.45699188113212585,0.012138446792960167,0.4265568256378174,0.4560852348804474,-0.012118050828576088,0.5646269917488098,0.6619535684585571,-0.22606264054775238,0.39240553975105286,0.6579347848892212,-0.22824376821517944,0.6038452982902527,0.8748255372047424,-0.1552039086818695,0.3920043110847473,0.8671268224716187,-0.1241469755768776,0.5677688121795654,0.90730220079422,-0.16680817306041718,0.41129910945892334,0.896530032157898,-0.13242483139038086,0.6751407980918884,0.9211496710777283,-0.521559476852417,0.3333966135978699,0.9152656197547913,-0.49523699283599854
,174,0.47784316539764404,0.15333464741706848,-0.13025526702404022,0.49045372009277344,0.14603598415851593,-0.05249857157468796,0.49942174553871155,0.14619790017604828,-0.052531901746988297,0.5086367726325989,0.1462658792734146,-0.05280464142560959,0.46637189388275146,0.14723484218120575,-0.06049156188964844,0.4584234058856964,0.14845803380012512,-0.06043694168329239,0.4507685601711273,0.14967679977416992,-0.06039915978908539,0.5194413065910339,0.15685433149337769,0.2697056233882904,0.43603357672691345,0.1613665074110031,0.2283921241760254,0.4970672130584717,0.17018407583236694,-0.01805015839636326,0.46710529923439026,0.1706954687833786,-0.030054191127419472,0.6053070425987244,0.2412385195493698,0.4183541536331177,0.36363404989242554,0.24592122435569763,0.31944456696510315,0.8040974736213684,0.2900691628456116,0.22577375173568726,0.16900677978992462,0.27202504873275757,0.15321502089500427,0.866543710231781,0.20657140016555786,-0.20938612520694733,0.1864575743675232,0.1669103503227234,-0.13685646653175354,0.9029296040534973,0.18973514437675476,-0.2858741879463196,0.18533273041248322,0.14219588041305542,-0.20900164544582367,0.8814055919647217,0.181065171957016,-0.26514196395874023,0.212914377450943,0.14153070747852325,-0.1754259169101715,0.8600218296051025,0.18751148879528046,-0.21545298397541046,0.22159981727600098,0.15087738633155823,-0.1345357745885849,0.5644673109054565,0.45606669783592224,0.020315460860729218,0.4396456480026245,0.45576685667037964,-0.02025260217487812,0.5597721338272095,0.6629927158355713,-0.2070215791463852,0.393160343170166,0.6516885161399841,-0.23103125393390656,0.6027750372886658,0.8754985928535461,-0.10541775822639465,0.38951030373573303,0.8646561503410339,-0.12528590857982635,0.5659214854240417,0.9071481823921204,-0.11456958204507828,0.3899950385093689,0.8849748969078064,-0.13101577758789062,0.6752793788909912,0.9211609363555908,-0.4798606038093567,0.33398279547691345,0.9079538583755493,-0.4940977990627289
,175,0.48185768723487854,0.15331491827964783,-0.13104355335235596,0.4949640929698944,0.14596346020698547,-0.05269533768296242,0.5041041970252991,0.14616480469703674,-0.052684564143419266,0.5136246085166931,0.14628686010837555,-0.05294577777385712,0.469597727060318,0.1470315307378769,-0.06020180135965347,0.46096134185791016,0.14822813868522644,-0.060186274349689484,0.45274069905281067,0.14943519234657288,-0.06016407534480095,0.5254821181297302,0.15692447125911713,0.2705608308315277,0.43604105710983276,0.16104517877101898,0.23202143609523773,0.5018749237060547,0.1701919287443161,-0.017399564385414124,0.470064252614975,0.17068800330162048,-0.029326142743229866,0.6109321713447571,0.24184387922286987,0.43532922863960266,0.36602556705474854,0.2459222823381424,0.3380187153816223,0.8067269921302795,0.2879590094089508,0.2784741520881653,0.16902859508991241,0.2708021104335785,0.17038951814174652,0.8668762445449829,0.20495744049549103,-0.10368876904249191,0.18696394562721252,0.16704127192497253,-0.14471663534641266,0.9032341837882996,0.18643613159656525,-0.1767217069864273,0.1857006549835205,0.14243628084659576,-0.21954168379306793,0.8826274275779724,0.17836984992027283,-0.16020546853542328,0.213253453373909,0.1417754590511322,-0.18387694656848907,0.8609585165977478,0.18592490255832672,-0.1122201532125473,0.22186434268951416,0.1509374976158142,-0.14292319118976593,0.5687353610992432,0.455936461687088,0.021513089537620544,0.436950147151947,0.4539656639099121,-0.021424338221549988,0.561202347278595,0.6626638770103455,-0.21646437048912048,0.40642067790031433,0.6453673243522644,-0.24370042979717255,0.6032502055168152,0.8753761053085327,-0.11028458923101425,0.39528852701187134,0.8652957677841187,-0.1327265352010727,0.5672654509544373,0.9065006375312805,-0.11926296353340149,0.39184442162513733,0.8856686353683472,-0.13963711261749268,0.6703342199325562,0.9211679100990295,-0.4896734058856964,0.3478979468345642,0.9095249176025391,-0.5164223313331604
,176,0.4868752956390381,0.15332363545894623,-0.12113374471664429,0.49982351064682007,0.14593234658241272,-0.044599223881959915,0.5085980892181396,0.1461298167705536,-0.044581107795238495,0.5178401470184326,0.14625973999500275,-0.04484221711754799,0.4765745997428894,0.14697407186031342,-0.051634907722473145,0.4689125716686249,0.1481480598449707,-0.05160539597272873,0.46138033270835876,0.1493261307477951,-0.05159870535135269,0.5301809906959534,0.15670828521251678,0.2756820321083069,0.44837310910224915,0.16035376489162445,0.22446300089359283,0.5057188868522644,0.17019693553447723,-0.015622202306985855,0.4773072898387909,0.17073051631450653,-0.022711509838700294,0.6115385890007019,0.23954224586486816,0.43116897344589233,0.3698998689651489,0.24486330151557922,0.28715065121650696,0.8094642758369446,0.2855837643146515,0.15616756677627563,0.17222465574741364,0.2658543884754181,0.0398377999663353,0.8661066889762878,0.20448683202266693,-0.3283955752849579,0.18739984929561615,0.16608057916164398,-0.28691673278808594,0.9030701518058777,0.18465760350227356,-0.41114383935928345,0.18605592846870422,0.14180459082126617,-0.35559332370758057,0.882646918296814,0.1776609569787979,-0.38845112919807434,0.21439169347286224,0.14111916720867157,-0.3266172707080841,0.8608042001724243,0.1858133226633072,-0.33647599816322327,0.22213046252727509,0.1496218591928482,-0.28422030806541443,0.5647925734519958,0.45516303181648254,0.04366973787546158,0.4522629976272583,0.4535321295261383,-0.04379340633749962,0.5613694787025452,0.6633993983268738,-0.17060528695583344,0.4258623719215393,0.645562469959259,-0.25222113728523254,0.5911792516708374,0.8770211935043335,-0.11300770193338394,0.394792765378952,0.865383505821228,-0.21240806579589844,0.5563071370124817,0.9070161581039429,-0.12092451751232147,0.38776513934135437,0.887112021446228,-0.22434507310390472,0.6691134572029114,0.9202336668968201,-0.4742036461830139,0.39394503831863403,0.9249436855316162,-0.5674141645431519
,177,0.49332213401794434,0.1539364755153656,-0.16710609197616577,0.5062248706817627,0.14597831666469574,-0.0853939801454544,0.5154195427894592,0.14616741240024567,-0.08532886952161789,0.5250005125999451,0.14633046090602875,-0.08556252717971802,0.4818056523799896,0.14705267548561096,-0.09721096605062485,0.47317081689834595,0.1481931358575821,-0.09718112647533417,0.4645921587944031,0.14934466779232025,-0.09711886942386627,0.5384873151779175,0.15676520764827728,0.27053579688072205,0.4489039480686188,0.16012708842754364,0.20871509611606598,0.5120638012886047,0.1707950383424759,-0.0415855310857296,0.4822126030921936,0.1715105026960373,-0.057891346514225006,0.615993082523346,0.24009543657302856,0.4527277648448944,0.3731546700000763,0.2419169396162033,0.2968505620956421,0.8104337453842163,0.28535324335098267,0.25832220911979675,0.17166122794151306,0.26265791058540344,0.0660078227519989,0.8660752177238464,0.2041340470314026,-0.2559431493282318,0.18804380297660828,0.1643342822790146,-0.24429680407047272,0.9030990600585938,0.18267352879047394,-0.4049285352230072,0.18943125009536743,0.13920818269252777,-0.3187927305698395,0.8831272721290588,0.1758592426776886,-0.3326576352119446,0.21918609738349915,0.13920344412326813,-0.28707805275917053,0.8608474731445312,0.18515345454216003,-0.2921431362628937,0.22626808285713196,0.14819389581680298,-0.2415659874677658,0.572853684425354,0.4546009302139282,0.04568371921777725,0.4493372440338135,0.45278647541999817,-0.04563825950026512,0.5626336932182312,0.6630898714065552,-0.17423278093338013,0.4350673258304596,0.6487276554107666,-0.26113176345825195,0.5933387875556946,0.8769279718399048,-0.059915196150541306,0.3945467174053192,0.8656064867973328,-0.15895885229110718,0.5562607049942017,0.9068250060081482,-0.06747999787330627,0.3896831274032593,0.8905947804450989,-0.1665879338979721,0.6704164147377014,0.9202654957771301,-0.4563574194908142,0.3842403292655945,0.9225904941558838,-0.5517954230308533
